2011,Wrzesien,Niedziela,47026.237,7
2011,Wrzesien,Poniedzialek,20148.4468,5
2011,Wrzesien,Wtorek,11861.9652,2
2011,Wrzesien,Sroda,7683.3524,2
2011,Wrzesien,Czwartek,20093.1968,5
2011,Wrzesien,Piatek,11637.3408,3
2011,Wrzesien,Sobota,31434.9078,4
2011,Wrzesien,Niedziela,16588.4572,4
2011,Wrzesien,Poniedzialek,23723.9304,3
2011,Wrzesien,Wtorek,11861.9652,3
2011,Wrzesien,Sroda,12437.4694,3
2011,Wrzesien,Czwartek,16588.4572,3
2011,Wrzesien,Sobota,3953.9884,1
2011,Wrzesien,Niedziela,7907.9768,2
2011,Wrzesien,Poniedzialek,33176.9144,6
2011,Wrzesien,Wtorek,16588.4572,4
2011,Wrzesien,Sroda,26392.321,9
2011,Wrzesien,Czwartek,24299.4346,5
2011,Wrzesien,Piatek,7458.728,1
2011,Pazdziernik,Sobota,48506184.3781,59
2011,Pazdziernik,Niedziela,11861.9652,2
2011,Pazdziernik,Poniedzialek,15394.3298,4
2011,Pazdziernik,Wtorek,20345.4462,6
2011,Pazdziernik,Sroda,24299.4346,5
2011,Pazdziernik,Czwartek,19348.3182,4
2011,Pazdziernik,Piatek,29222.926,6
2011,Pazdziernik,Sobota,31631.9072,4
2011,Pazdziernik,Niedziela,15815.9536,3
2011,Pazdziernik,Poniedzialek,24047.1852,7
2011,Pazdziernik,Wtorek,23723.9304,4
2011,Pazdziernik,Sroda,21314.9492,5
2011,Pazdziernik,Czwartek,30619.2852,5
2011,Pazdziernik,Piatek,31758.1626,6
2011,Pazdziernik,Sobota,17136.3364,6
2011,Pazdziernik,Niedziela,27453.2944,4
2011,Pazdziernik,Poniedzialek,12634.4688,3
2011,Pazdziernik,Wtorek,11664.9658,2
2011,Pazdziernik,Sroda,20542.4456,3
2011,Pazdziernik,Czwartek,16391.4578,4
2011,Pazdziernik,Piatek,23329.9316,3
2011,Pazdziernik,Sobota,4726.492,2
2011,Pazdziernik,Niedziela,12634.4688,3
2011,Pazdziernik,Poniedzialek,27228.67,2
2011,Pazdziernik,Wtorek,11637.3408,3
2011,Pazdziernik,Sroda,20542.4456,3
2011,Pazdziernik,Czwartek,8680.4804,3
2011,Pazdziernik,Piatek,23905.4358,6
2011,Pazdziernik,Sobota,19769.942,4
2011,Pazdziernik,Niedziela,20542.4456,5
2011,Pazdziernik,Poniedzialek,36655486.0214,60
2011,Listopad,Wtorek,28225.798,6
2011,Listopad,Sroda,39118.2602,5
2011,Listopad,Czwartek,16391.4578,4
2011,Listopad,Piatek,23274.6816,4
2011,Listopad,Sobota,19769.942,3
2011,Listopad,Niedziela,23526.931,5
2011,Listopad,Poniedzialek,61276.7184,12
2011,Listopad,Wtorek,19572.9426,4
2011,Listopad,Sroda,7907.9768,1
2011,Listopad,Czwartek,40312.3876,6
2011,Listopad,Piatek,15815.9536,2
2011,Listopad,Sobota,42201.376,6
2011,Listopad,Niedziela,19545.3176,3
2011,Listopad,Poniedzialek,43844.7522,7
2011,Listopad,Wtorek,24271.8096,5
2011,Listopad,Sroda,12409.8444,4
2011,Listopad,Czwartek,23723.9304,2
2011,Listopad,Piatek,45389.7594,9
2011,Listopad,Sobota,31730.5376,7
2011,Listopad,Niedziela,29798.4302,7
2011,Listopad,Poniedzialek,24496.434,6
2011,Listopad,Wtorek,28450.4224,5
2011,Listopad,Sroda,16588.4572,5
2011,Listopad,Czwartek,21090.3248,4
2011,Listopad,Piatek,28225.798,6
2011,Listopad,Sobota,15815.9536,2
2011,Listopad,Niedziela,29798.4302,7
2011,Listopad,Poniedzialek,31182.6584,6
2011,Listopad,Wtorek,27059.2956,4
2011,Listopad,Sroda,24496.434,5
2011,Grudzien,Czwartek,10334085.6109,51
2011,Grudzien,Piatek,15815.9536,3
2011,Grudzien,Sobota,30985.659,7
2011,Grudzien,Niedziela,19572.9426,4
2011,Grudzien,Poniedzialek,8680.4804,3
2011,Grudzien,Wtorek,23499.306,3
2011,Grudzien,Sroda,9452.984,3
2011,Grudzien,Czwartek,28028.7986,7
2011,Grudzien,Piatek,19769.942,5
2011,Grudzien,Sobota,15591.3292,4
2011,Grudzien,Niedziela,34939.6474,7
2011,Grudzien,Poniedzialek,27677.9188,4
2011,Grudzien,Wtorek,8680.4804,3
2011,Grudzien,Sroda,34994.8974,6
2011,Grudzien,Czwartek,23625.5614,5
2011,Grudzien,Piatek,27256.295,6
2011,Grudzien,Sobota,28028.7986,5
2011,Grudzien,Niedziela,17360.9608,5
2011,Grudzien,Poniedzialek,20542.4456,4
2011,Grudzien,Wtorek,23723.9304,4
2011,Grudzien,Sroda,27283.92,6
2011,Grudzien,Czwartek,34967.2724,6
2011,Grudzien,Piatek,11861.9652,3
2011,Grudzien,Sobota,28253.423,6
2011,Grudzien,Niedziela,6271.4992,4
2011,Grudzien,Poniedzialek,19348.3182,5
2011,Grudzien,Wtorek,16391.4578,4
2011,Grudzien,Sroda,17136.3364,5
2011,Grudzien,Czwartek,12437.4694,3
2011,Grudzien,Piatek,29995.4296,6
2011,Grudzien,Sobota,24047.1852,7
2012,Styczen,Niedziela,31457881.1283,51
2012,Styczen,Poniedzialek,20542.4456,4
2012,Styczen,Wtorek,27453.2944,3
2012,Styczen,Sroda,18133.4644,6
2012,Styczen,Czwartek,23077.6822,6
2012,Styczen,Piatek,26616.9454,8
2012,Styczen,Sobota,23302.3066,4
2012,Styczen,Niedziela,15591.3292,3
2012,Styczen,Poniedzialek,11861.9652,3
2012,Styczen,Wtorek,39118.2602,6
2012,Styczen,Sroda,44266.376,6
2012,Styczen,Czwartek,11637.3408,3
2012,Styczen,Piatek,27256.295,5
2012,Styczen,Sobota,25268.9376,5
2012,Styczen,Niedziela,23723.9304,4
2012,Styczen,Poniedzialek,8483.481,3
2012,Styczen,Wtorek,15815.9536,4
2012,Styczen,Sroda,7907.9768,2
2012,Styczen,Czwartek,20542.4456,5
2012,Styczen,Piatek,16588.4572,5
2012,Styczen,Sobota,3953.9884,1
2012,Styczen,Niedziela,39118.2602,7
2012,Styczen,Poniedzialek,19769.942,1
2012,Styczen,Wtorek,32404.4108,6
2012,Styczen,Sroda,10225.4876,5
2012,Styczen,Czwartek,44041.7516,6
2012,Styczen,Piatek,11861.9652,1
2012,Styczen,Sobota,19545.3176,5
2012,Styczen,Niedziela,25342217.535,51
2012,Styczen,Poniedzialek,24299.4346,6
2012,Styczen,Wtorek,25816.8168,8
2012,Luty,Sroda,28225.798,5
2012,Luty,Czwartek,11861.9652,2
2012,Luty,Piatek,32207.4114,5
2012,Luty,Sobota,31785.7876,8
2012,Luty,Niedziela,15366.7048,3
2012,Luty,Poniedzialek,20542.4456,4
2012,Luty,Wtorek,7907.9768,2
2012,Luty,Sroda,23077.6822,5
2012,Luty,Czwartek,16391.4578,5
2012,Luty,Piatek,35487.5266,8
2012,Luty,Sobota,12437.4694,4
2012,Luty,Niedziela,32727.6656,6
2012,Luty,Poniedzialek,19769.942,4
2012,Luty,Wtorek,28434.9284,8
2012,Luty,Sroda,25268.9376,6
2012,Luty,Czwartek,12634.4688,3
2012,Luty,Piatek,35191.8968,6
2012,Luty,Sobota,15815.9536,3
2012,Luty,Niedziela,23077.6822,6
2012,Luty,Poniedzialek,19545.3176,4
2012,Luty,Wtorek,46801.6126,7
2012,Luty,Sroda,19545.3176,4
2012,Luty,Czwartek,29025.9266,6
2012,Luty,Piatek,11861.9652,3
2012,Luty,Sobota,31631.9072,5
2012,Luty,Niedziela,23499.306,5
2012,Luty,Poniedzialek,15815.9536,4
2012,Luty,Wtorek,15394.3298,4
2012,Luty,Sroda,17284177.6075,58
2012,Marzec,Czwartek,11664.9658,3
2012,Marzec,Piatek,32179.7864,6
2012,Marzec,Sobota,27228.67,5
2012,Marzec,Niedziela,19545.3176,4
2012,Marzec,Poniedzialek,16391.4578,5
2012,Marzec,Wtorek,28773.6772,8
2012,Marzec,Sroda,11861.9652,3
2012,Marzec,Czwartek,19769.942,4
2012,Marzec,Piatek,16363.8328,4
2012,Marzec,Sobota,23077.6822,4
2012,Marzec,Niedziela,40635.6424,7
2012,Marzec,Poniedzialek,15394.3298,4
2012,Marzec,Wtorek,8680.4804,2
2012,Marzec,Sroda,50980.2254,7
2012,Marzec,Czwartek,26862.2962,7
2012,Marzec,Piatek,35191.8968,7
2012,Marzec,Sobota,24496.434,5
2012,Marzec,Niedziela,12409.8444,3
2012,Marzec,Poniedzialek,36681.654,8
2012,Marzec,Wtorek,16166.8334,5
2012,Marzec,Sroda,15618.9542,3
2012,Marzec,Czwartek,36161.3998,6
2012,Marzec,Piatek,12409.8444,4
2012,Marzec,Sobota,24650.3144,6
2012,Marzec,Niedziela,15815.9536,3
2012,Marzec,Poniedzialek,35361.2712,5
2012,Marzec,Wtorek,18133.4644,7
2012,Marzec,Sroda,43072.2486,6
2012,Marzec,Czwartek,44392.6314,9
2012,Marzec,Piatek,48533813.4766,59
2012,Marzec,Sobota,19769.942,3
2012,Kwiecien,Niedziela,13406.9724,4
2012,Kwiecien,Poniedzialek,43072.2486,6
2012,Kwiecien,Wtorek,12985.3486,5
2012,Kwiecien,Sroda,25395.193,9
2012,Kwiecien,Czwartek,16166.8334,5
2012,Kwiecien,Piatek,35936.7754,7
2012,Kwiecien,Sobota,23499.306,4
2012,Kwiecien,Niedziela,8455.856,3
2012,Kwiecien,Poniedzialek,15394.3298,4
2012,Kwiecien,Wtorek,35361.2712,6
2012,Kwiecien,Sroda,44223.257,9
2012,Kwiecien,Czwartek,23274.6816,4
2012,Kwiecien,Piatek,24496.434,5
2012,Kwiecien,Sobota,33500.1692,7
2012,Kwiecien,Niedziela,34967.2724,6
2012,Kwiecien,Poniedzialek,31434.9078,5
2012,Kwiecien,Wtorek,16939.337,6
2012,Kwiecien,Sroda,23526.931,6
2012,Kwiecien,Czwartek,23499.306,3
2012,Kwiecien,Piatek,23499.306,4
2012,Kwiecien,Sobota,27228.67,5
2012,Kwiecien,Niedziela,25225.8186,9
2012,Kwiecien,Poniedzialek,31982.787,6
2012,Kwiecien,Wtorek,20542.4456,3
2012,Kwiecien,Sroda,16363.8328,5
2012,Kwiecien,Czwartek,16363.8328,5
2012,Kwiecien,Piatek,3953.9884,1
2012,Kwiecien,Sobota,24271.8096,6
2012,Kwiecien,Niedziela,8455.856,3
2012,Kwiecien,Poniedzialek,25377616.8568,58
2012,Maj,Wtorek,44069.3766,7
2012,Maj,Sroda,8455.856,3
2012,Maj,Czwartek,24074.8102,7
2012,Maj,Piatek,20345.4462,5
2012,Maj,Sobota,27256.295,5
2012,Maj,Niedziela,27831.7992,8
2012,Maj,Poniedzialek,31407.2828,4
2012,Maj,Wtorek,19375.9432,3
2012,Maj,Sroda,28028.7986,6
2012,Maj,Czwartek,19572.9426,5
2012,Maj,Piatek,37481.7826,8
2012,Maj,Sobota,9031.3602,4
2012,Maj,Niedziela,15421.9548,4
2012,Maj,Poniedzialek,17360.9608,4
2012,Maj,Wtorek,7907.9768,1
2012,Maj,Sroda,20542.4456,5
2012,Maj,Czwartek,30346.3094,8
2012,Maj,Piatek,44589.6308,9
2012,Maj,Sobota,24074.8102,7
2012,Maj,Niedziela,32179.7864,7
2012,Maj,Poniedzialek,19572.9426,3
2012,Maj,Wtorek,48922.124,11
2012,Maj,Sroda,24299.4346,6
2012,Maj,Czwartek,19572.9426,4
2012,Maj,Piatek,27228.67,5
2012,Maj,Sobota,35361.2712,4
2012,Maj,Niedziela,16363.8328,4
2012,Maj,Poniedzialek,31182.6584,6
2012,Maj,Wtorek,20148.4468,5
2012,Maj,Sroda,118495918.7406,107
2012,Maj,Czwartek,4381.314,3
2012,Czerwiec,Piatek,31382.0014,9
2012,Czerwiec,Sobota,18045.7687,7
2012,Czerwiec,Niedziela,23400.8675,8
2012,Czerwiec,Poniedzialek,24819.9568,9
2012,Czerwiec,Wtorek,19976.0423,7
2012,Czerwiec,Sroda,14895.937,4
2012,Czerwiec,Czwartek,12217.2295,4
2012,Czerwiec,Piatek,10932.9752,5
2012,Czerwiec,Sobota,21845.0615,11
2012,Czerwiec,Niedziela,19306.2071,6
2012,Czerwiec,Poniedzialek,25325.1773,11
2012,Czerwiec,Wtorek,24245.6974,9
2012,Czerwiec,Sroda,8675.6342,4
2012,Czerwiec,Czwartek,12939.5313,6
2012,Czerwiec,Piatek,27841.5607,7
2012,Czerwiec,Sobota,12088.609,7
2012,Czerwiec,Niedziela,16769.5816,7
2012,Czerwiec,Poniedzialek,21398.6024,7
2012,Czerwiec,Wtorek,23135.923,8
2012,Czerwiec,Sroda,17742.2118,4
2012,Czerwiec,Czwartek,17160.1906,5
2012,Czerwiec,Piatek,12432.0236,6
2012,Czerwiec,Sobota,18793.5558,9
2012,Czerwiec,Niedziela,10650.6126,5
2012,Czerwiec,Poniedzialek,20913.2378,8
2012,Czerwiec,Wtorek,10626.2819,3
2012,Czerwiec,Sroda,14026.442,5
2012,Czerwiec,Czwartek,19055.5443,8
2012,Czerwiec,Piatek,21859.7359,8
2012,Czerwiec,Sobota,168213447.9069,107
2012,Lipiec,Niedziela,15080.9224,7
2012,Lipiec,Poniedzialek,13207.6122,5
2012,Lipiec,Wtorek,20917.5288,6
2012,Lipiec,Sroda,17595.8388,6
2012,Lipiec,Czwartek,26722.5575,10
2012,Lipiec,Piatek,25668.5919,5
2012,Lipiec,Sobota,17617.8823,5
2012,Lipiec,Niedziela,16215.3619,8
2012,Lipiec,Poniedzialek,8190.9902,4
2012,Lipiec,Wtorek,9394.4652,4
2012,Lipiec,Sroda,22124.346,7
2012,Lipiec,Czwartek,29162.1402,9
2012,Lipiec,Piatek,20139.3186,10
2012,Lipiec,Sobota,24914.7124,9
2012,Lipiec,Niedziela,10553.5698,4
2012,Lipiec,Poniedzialek,20163.6493,9
2012,Lipiec,Wtorek,18119.301,8
2012,Lipiec,Sroda,26076.1042,8
2012,Lipiec,Czwartek,24188.1196,11
2012,Lipiec,Piatek,21012.2844,8
2012,Lipiec,Sobota,22410.9996,8
2012,Lipiec,Niedziela,12220.7003,4
2012,Lipiec,Poniedzialek,22260.3356,9
2012,Lipiec,Wtorek,22671.6531,8
2012,Lipiec,Sroda,23023.257,11
2012,Lipiec,Czwartek,20645.6717,9
2012,Lipiec,Piatek,18318.1406,7
2012,Lipiec,Sobota,14171.0136,5
2012,Lipiec,Niedziela,16818.5774,6
2012,Lipiec,Poniedzialek,25757.3547,10
2012,Lipiec,Wtorek,140838383.4033,107
2012,Sierpien,Sroda,12767.673,7
2012,Sierpien,Czwartek,18579.6143,6
2012,Sierpien,Piatek,11540.4817,6
2012,Sierpien,Sobota,9642.5064,3
2012,Sierpien,Niedziela,9931.7816,4
2012,Sierpien,Poniedzialek,3565.1058,2
2012,Sierpien,Wtorek,20725.2964,9
2012,Sierpien,Sroda,17606.9841,7
2012,Sierpien,Czwartek,18625.9885,8
2012,Sierpien,Piatek,16985.1959,8
2012,Sierpien,Sobota,10811.2673,6
2012,Sierpien,Niedziela,20401.3071,11
2012,Sierpien,Poniedzialek,18088.6721,9
2012,Sierpien,Wtorek,9785.4086,4
2012,Sierpien,Sroda,9129.8551,5
2012,Sierpien,Czwartek,10747.9898,4
2012,Sierpien,Piatek,20628.2536,7
2012,Sierpien,Sobota,15754.2284,8
2012,Sierpien,Niedziela,10905.1737,7
2012,Sierpien,Poniedzialek,12049.6622,4
2012,Sierpien,Wtorek,9202.5672,4
2012,Sierpien,Sroda,9506.1241,6
2012,Sierpien,Czwartek,17345.5104,9
2012,Sierpien,Piatek,10357.0464,6
2012,Sierpien,Sobota,21396.4148,8
2012,Sierpien,Niedziela,5540.0842,3
2012,Sierpien,Poniedzialek,3154.1227,2
2012,Sierpien,Wtorek,14309.9592,6
2012,Sierpien,Sroda,15027.6356,8
2012,Sierpien,Czwartek,75188235.7827,100
2012,Sierpien,Piatek,14063.253,7
2012,Wrzesien,Sobota,17184.8557,5
2012,Wrzesien,Niedziela,14142.3919,6
2012,Wrzesien,Poniedzialek,5564.7493,3
2012,Wrzesien,Wtorek,13462.9935,6
2012,Wrzesien,Sroda,12694.9609,6
2012,Wrzesien,Czwartek,15325.8272,7
2012,Wrzesien,Piatek,7688.7223,3
2012,Wrzesien,Sobota,9496.1334,4
2012,Wrzesien,Niedziela,17209.5208,5
2012,Wrzesien,Poniedzialek,19797.8858,9
2012,Wrzesien,Wtorek,26598.228,10
2012,Wrzesien,Sroda,13953.7299,4
2012,Wrzesien,Czwartek,11996.3754,5
2012,Wrzesien,Piatek,15124.1602,7
2012,Wrzesien,Sobota,12094.367,5
2012,Wrzesien,Niedziela,14500.0558,5
2012,Wrzesien,Poniedzialek,23630.2453,10
2012,Wrzesien,Wtorek,15848.1348,8
2012,Wrzesien,Sroda,21127.3851,10
2012,Wrzesien,Czwartek,14166.7226,7
2012,Wrzesien,Piatek,13462.9935,7
2012,Wrzesien,Sobota,20192.6054,9
2012,Wrzesien,Niedziela,13727.6036,6
2012,Wrzesien,Poniedzialek,17100.8114,7
2012,Wrzesien,Wtorek,7521.155,2
2012,Wrzesien,Sroda,11902.469,5
2012,Wrzesien,Czwartek,11129.4986,5
2012,Wrzesien,Piatek,25828.3974,8
2012,Wrzesien,Sobota,7946.4198,5
2012,Wrzesien,Niedziela,121875117.1239,100
2012,Pazdziernik,Poniedzialek,9663.7007,4
2012,Pazdziernik,Wtorek,11634.3881,6
2012,Pazdziernik,Sroda,2699.9018,1
2012,Pazdziernik,Czwartek,8522.3486,4
2012,Pazdziernik,Piatek,17731.8284,7
2012,Pazdziernik,Sobota,7775.7161,5
2012,Pazdziernik,Niedziela,15468.7294,7
2012,Pazdziernik,Poniedzialek,8264.6511,4
2012,Pazdziernik,Wtorek,15203.7849,6
2012,Pazdziernik,Sroda,23300.8687,7
2012,Pazdziernik,Czwartek,11902.469,5
2012,Pazdziernik,Piatek,9785.4086,3
2012,Pazdziernik,Sobota,12509.9755,5
2012,Pazdziernik,Niedziela,5854.0245,3
2012,Pazdziernik,Poniedzialek,16985.1959,8
2012,Pazdziernik,Wtorek,9681.1188,6
2012,Pazdziernik,Sroda,12405.6857,7
2012,Pazdziernik,Czwartek,8069.2823,4
2012,Pazdziernik,Piatek,18236.1997,9
2012,Pazdziernik,Sobota,11169.7838,6
2012,Pazdziernik,Niedziela,8264.6511,4
2012,Pazdziernik,Poniedzialek,7775.7161,5
2012,Pazdziernik,Wtorek,19634.0947,9
2012,Pazdziernik,Sroda,17760.7845,7
2012,Pazdziernik,Czwartek,11418.7738,5
2012,Pazdziernik,Piatek,15148.9508,9
2012,Pazdziernik,Sobota,12094.367,5
2012,Pazdziernik,Niedziela,12070.0363,6
2012,Pazdziernik,Poniedzialek,17296.1802,7
2012,Pazdziernik,Wtorek,88645449.4551,100
2012,Pazdziernik,Sroda,16089.363,9
2012,Listopad,Czwartek,32719.3846,10
2012,Listopad,Piatek,4234.941,3
2012,Listopad,Sobota,22274.6173,11
2012,Listopad,Niedziela,12862.3996,5
2012,Listopad,Poniedzialek,31704.9802,11
2012,Listopad,Wtorek,20833.8189,9
2012,Listopad,Sroda,10954.1695,7
2012,Listopad,Czwartek,17767.1758,7
2012,Listopad,Piatek,27463.432,12
2012,Listopad,Sobota,35415.8156,12
2012,Listopad,Niedziela,24500.2585,9
2012,Listopad,Poniedzialek,28685.9979,12
2012,Listopad,Wtorek,10361.3374,3
2012,Listopad,Sroda,17045.5174,9
2012,Listopad,Czwartek,20185.6928,9
2012,Listopad,Piatek,21875.1722,7
2012,Listopad,Sobota,31392.4999,9
2012,Listopad,Niedziela,27414.1018,11
2012,Listopad,Poniedzialek,5658.6557,3
2012,Listopad,Wtorek,21916.921,10
2012,Listopad,Sroda,23415.1492,10
2012,Listopad,Czwartek,24881.7673,12
2012,Listopad,Piatek,13291.1352,6
2012,Listopad,Sobota,17370.9957,7
2012,Listopad,Niedziela,17561.1247,8
2012,Listopad,Poniedzialek,22501.4352,6
2012,Listopad,Wtorek,25413.6381,10
2012,Listopad,Sroda,17498.796,6
2012,Listopad,Czwartek,12499.5921,7
2012,Listopad,Piatek,39176515.6535,83
2012,Grudzien,Sobota,21772.3494,10
2012,Grudzien,Niedziela,14939.1748,7
2012,Grudzien,Poniedzialek,20585.0158,5
2012,Grudzien,Wtorek,14914.5097,5
2012,Grudzien,Sroda,4821.2532,2
2012,Grudzien,Czwartek,16158.6043,9
2012,Grudzien,Piatek,17385.2774,8
2012,Grudzien,Sobota,20046.5668,7
2012,Grudzien,Niedziela,17191.8904,8
2012,Grudzien,Poniedzialek,15444.0643,6
2012,Grudzien,Wtorek,14646.4288,7
2012,Grudzien,Sroda,23052.2131,7
2012,Grudzien,Czwartek,13634.8518,3
2012,Grudzien,Piatek,17677.689,8
2012,Grudzien,Sobota,22163.2928,10
2012,Grudzien,Niedziela,12207.1805,6
2012,Grudzien,Poniedzialek,14334.2899,6
2012,Grudzien,Wtorek,10407.1968,5
2012,Grudzien,Sroda,16770.4018,6
2012,Grudzien,Czwartek,13609.3665,7
2012,Grudzien,Piatek,18352.6678,9
2012,Grudzien,Sobota,23600.1346,10
2012,Grudzien,Niedziela,15203.7849,7
2012,Grudzien,Poniedzialek,6959.5079,4
2012,Grudzien,Wtorek,22432.1939,8
2012,Grudzien,Sroda,5829.3594,3
2012,Grudzien,Czwartek,12652.8777,4
2012,Grudzien,Piatek,14889.0244,6
2012,Grudzien,Sobota,10210.6734,6
2012,Grudzien,Niedziela,19302.7363,5
2012,Grudzien,Poniedzialek,65517675.1785,83
2013,Styczen,Wtorek,21684.4068,8
2013,Styczen,Sroda,12489.2087,7
2013,Styczen,Czwartek,34090.4269,14
2013,Styczen,Piatek,18602.478,6
2013,Styczen,Sobota,24974.5191,13
2013,Styczen,Niedziela,17611.2751,7
2013,Styczen,Poniedzialek,19023.4518,11
2013,Styczen,Wtorek,22642.999,6
2013,Styczen,Sroda,16505.7917,5
2013,Styczen,Czwartek,9228.0525,4
2013,Styczen,Piatek,20549.7835,8
2013,Styczen,Sobota,22497.4786,9
2013,Styczen,Niedziela,20547.6801,8
2013,Styczen,Poniedzialek,20544.2093,10
2013,Styczen,Wtorek,9106.3446,4
2013,Styczen,Sroda,27396.6837,10
2013,Styczen,Czwartek,27005.7403,10
2013,Styczen,Piatek,21130.5215,9
2013,Styczen,Sobota,19320.1544,9
2013,Styczen,Niedziela,22417.8539,7
2013,Styczen,Poniedzialek,23736.5169,7
2013,Styczen,Wtorek,4430.3098,3
2013,Styczen,Sroda,21727.6446,11
2013,Styczen,Czwartek,31974.8335,11
2013,Styczen,Piatek,11124.8732,7
2013,Styczen,Sobota,5926.7366,2
2013,Styczen,Niedziela,14112.5832,7
2013,Styczen,Poniedzialek,45146121.2288,83
2013,Styczen,Wtorek,21776.9748,7
2013,Styczen,Sroda,12503.8831,4
2013,Styczen,Czwartek,13155.1456,5
2013,Luty,Piatek,36526.5388,11
2013,Luty,Sobota,10886.601,5
2013,Luty,Niedziela,14348.5716,9
2013,Luty,Poniedzialek,27024.6474,9
2013,Luty,Wtorek,10093.2565,5
2013,Luty,Sroda,10528.9047,5
2013,Luty,Czwartek,14474.5705,8
