274,791,"Road-250 Red, 52",0,5,1,0
274,792,"Road-250 Red, 58",0,7,9,4
274,793,"Road-250 Black, 44",0,8,16,2
274,794,"Road-250 Black, 48",0,3,13,3
274,795,"Road-250 Black, 52",0,3,13,4
274,796,"Road-250 Black, 58",0,3,9,4
274,797,"Road-550-W Yellow, 38",0,9,16,6
274,798,"Road-550-W Yellow, 40",0,8,11,5
274,799,"Road-550-W Yellow, 42",0,5,11,3
274,800,"Road-550-W Yellow, 44",0,8,11,3
274,801,"Road-550-W Yellow, 48",0,15,13,4
274,802,LL Fork,0,2,0,0
274,804,HL Fork,0,5,0,0
274,805,LL Headset,0,2,0,0
274,806,ML Headset,0,12,0,0
274,807,HL Headset,0,4,0,0
274,808,LL Mountain Handlebars,0,2,12,4
274,809,ML Mountain Handlebars,0,12,10,11
274,810,HL Mountain Handlebars,0,3,3,9
274,813,HL Road Handlebars,0,0,4,0
274,814,"ML Mountain Frame - Black, 38",0,9,0,0
274,815,LL Mountain Front Wheel,0,12,0,0
274,816,ML Mountain Front Wheel,0,3,0,0
274,817,HL Mountain Front Wheel,0,4,0,0
274,819,ML Road Front Wheel,0,2,2,0
274,820,HL Road Front Wheel,0,2,5,0
274,822,"ML Road Frame-W - Yellow, 38",0,4,7,2
274,823,LL Mountain Rear Wheel,0,2,0,0
274,824,ML Mountain Rear Wheel,0,8,0,0
274,825,HL Mountain Rear Wheel,0,12,0,0
274,826,LL Road Rear Wheel,0,4,4,0
274,830,"ML Mountain Frame - Black, 40",0,1,0,0
274,831,"ML Mountain Frame - Black, 44",0,6,0,0
274,832,"ML Mountain Frame - Black, 48",0,21,0,0
274,835,"ML Road Frame-W - Yellow, 44",0,6,12,4
274,836,"ML Road Frame-W - Yellow, 48",0,5,4,0
274,838,"HL Road Frame - Black, 44",0,0,3,0
274,841,"Men's Sports Shorts, S",0,6,2,0
274,843,Cable Lock,0,14,0,0
274,844,Minipump,0,10,1,0
274,849,"Men's Sports Shorts, M",0,17,6,0
274,850,"Men's Sports Shorts, L",0,2,2,0
274,852,"Women's Tights, S",0,29,6,0
274,853,"Women's Tights, M",0,10,5,0
274,854,"Women's Tights, L",0,19,9,0
274,855,"Men's Bib-Shorts, S",0,9,4,0
274,856,"Men's Bib-Shorts, M",0,21,7,0
274,857,"Men's Bib-Shorts, L",0,9,2,0
274,858,"Half-Finger Gloves, S",0,8,24,1
274,859,"Half-Finger Gloves, M",0,7,32,13
274,860,"Half-Finger Gloves, L",0,2,6,0
274,861,"Full-Finger Gloves, S",0,3,0,0
274,862,"Full-Finger Gloves, M",0,29,0,0
274,863,"Full-Finger Gloves, L",0,31,0,0
274,864,"Classic Vest, S",0,0,35,33
274,865,"Classic Vest, M",0,0,24,15
274,867,"Women's Mountain Shorts, S",0,0,7,20
274,868,"Women's Mountain Shorts, M",0,0,10,5
274,869,"Women's Mountain Shorts, L",0,0,15,14
274,870,Water Bottle - 30 oz.,0,0,28,18
274,873,Patch Kit/8 Patches,0,0,3,0
274,874,"Racing Socks, M",0,0,18,4
274,875,"Racing Socks, L",0,0,32,5
274,876,Hitch Rack - 4-Bike,0,0,18,24
274,877,Bike Wash - Dissolver,0,0,28,17
274,880,Hydration Pack - 70 oz.,0,0,19,23
274,881,"Short-Sleeve Classic Jersey, S",0,0,15,9
274,883,"Short-Sleeve Classic Jersey, L",0,0,7,19
274,884,"Short-Sleeve Classic Jersey, XL",0,0,40,17
274,885,"HL Touring Frame - Yellow, 60",0,0,4,0
274,886,"LL Touring Frame - Yellow, 62",0,0,2,0
274,889,"HL Touring Frame - Yellow, 54",0,0,1,0
274,892,"HL Touring Frame - Blue, 54",0,0,5,0
274,893,"HL Touring Frame - Blue, 60",0,0,2,0
274,894,Rear Derailleur,0,0,7,0
274,895,"LL Touring Frame - Blue, 50",0,0,3,0
274,896,"LL Touring Frame - Blue, 54",0,0,6,0
274,899,"LL Touring Frame - Yellow, 44",0,0,3,0
274,900,"LL Touring Frame - Yellow, 50",0,0,2,0
274,902,"LL Touring Frame - Yellow, 58",0,0,2,0
274,904,"ML Mountain Frame-W - Silver, 40",0,0,0,7
274,905,"ML Mountain Frame-W - Silver, 42",0,0,2,2
274,906,"ML Mountain Frame-W - Silver, 46",0,0,3,5
274,907,Rear Brakes,0,0,6,0
274,908,LL Mountain Seat/Saddle,0,0,5,4
274,909,ML Mountain Seat/Saddle,0,0,10,0
274,910,HL Mountain Seat/Saddle,0,0,5,4
274,913,HL Road Seat/Saddle,0,0,5,0
274,914,LL Touring Seat/Saddle,0,0,3,0
274,916,HL Touring Seat/Saddle,0,0,6,0
274,917,"LL Mountain Frame - Silver, 42",0,0,4,3
274,918,"LL Mountain Frame - Silver, 44",0,0,4,2
274,919,"LL Mountain Frame - Silver, 48",0,0,3,0
274,920,"LL Mountain Frame - Silver, 52",0,0,2,3
274,924,"LL Mountain Frame - Black, 42",0,0,5,3
274,925,"LL Mountain Frame - Black, 44",0,0,5,4
274,926,"LL Mountain Frame - Black, 48",0,0,3,3
274,935,LL Mountain Pedal,0,0,5,4
274,936,ML Mountain Pedal,0,0,3,4
274,937,HL Mountain Pedal,0,0,10,5
274,938,LL Road Pedal,0,0,11,2
274,939,ML Road Pedal,0,0,5,5
274,940,HL Road Pedal,0,0,15,2
274,944,"LL Mountain Frame - Silver, 40",0,0,2,3
274,945,Front Derailleur,0,0,8,2
274,947,HL Touring Handlebars,0,0,1,0
274,948,Front Brakes,0,0,12,1
274,949,LL Crankset,0,0,4,0
274,950,ML Crankset,0,0,2,0
274,951,HL Crankset,0,0,10,0
274,952,Chain,0,0,14,4
274,953,"Touring-2000 Blue, 60",0,0,8,1
274,954,"Touring-1000 Yellow, 46",0,0,1,0
274,955,"Touring-1000 Yellow, 50",0,0,3,0
274,956,"Touring-1000 Yellow, 54",0,0,1,0
274,957,"Touring-1000 Yellow, 60",0,0,11,2
274,958,"Touring-3000 Blue, 54",0,0,5,0
274,961,"Touring-3000 Yellow, 44",0,0,4,2
274,962,"Touring-3000 Yellow, 50",0,0,1,2
274,965,"Touring-3000 Yellow, 62",0,0,8,1
274,966,"Touring-1000 Blue, 46",0,0,8,2
274,967,"Touring-1000 Blue, 50",0,0,5,0
274,968,"Touring-1000 Blue, 54",0,0,1,0
274,969,"Touring-1000 Blue, 60",0,0,14,2
274,972,"Touring-2000 Blue, 54",0,0,6,2
274,973,"Road-350-W Yellow, 40",0,0,9,4
274,974,"Road-350-W Yellow, 42",0,0,6,2
274,975,"Road-350-W Yellow, 44",0,0,14,4
274,976,"Road-350-W Yellow, 48",0,0,9,4
274,977,"Road-750 Black, 58",0,0,10,3
274,979,"Touring-3000 Blue, 50",0,0,5,2
274,980,"Mountain-400-W Silver, 38",0,0,0,9
274,981,"Mountain-400-W Silver, 40",0,0,3,3
274,982,"Mountain-400-W Silver, 42",0,0,0,2
274,983,"Mountain-400-W Silver, 46",0,0,0,4
274,984,"Mountain-500 Silver, 40",0,0,3,4
274,985,"Mountain-500 Silver, 42",0,0,7,2
274,986,"Mountain-500 Silver, 44",0,0,5,8
274,987,"Mountain-500 Silver, 48",0,0,2,4
274,988,"Mountain-500 Silver, 52",0,0,3,6
274,989,"Mountain-500 Black, 40",0,0,0,3
274,990,"Mountain-500 Black, 42",0,0,3,5
274,991,"Mountain-500 Black, 44",0,0,1,3
274,992,"Mountain-500 Black, 48",0,0,0,3
274,993,"Mountain-500 Black, 52",0,0,0,3
274,994,LL Bottom Bracket,0,0,1,0
274,996,HL Bottom Bracket,0,0,6,0
274,997,"Road-750 Black, 44",0,0,17,3
274,998,"Road-750 Black, 48",0,0,16,5
274,999,"Road-750 Black, 52",0,0,12,5
275,707,"Sport-100 Helmet, Red",21,143,137,24
275,708,"Sport-100 Helmet, Black",33,148,118,32
275,709,"Mountain Bike Socks, M",64,37,0,0
275,710,"Mountain Bike Socks, L",6,4,0,0
275,711,"Sport-100 Helmet, Blue",19,182,177,33
275,712,AWC Logo Cap,53,219,215,53
275,714,"Long-Sleeve Logo Jersey, M",22,103,122,11
275,715,"Long-Sleeve Logo Jersey, L",49,268,184,38
275,716,"Long-Sleeve Logo Jersey, XL",18,121,73,15
275,717,"HL Road Frame - Red, 62",2,34,27,1
275,718,"HL Road Frame - Red, 44",4,43,16,2
275,719,"HL Road Frame - Red, 48",0,11,2,0
275,722,"LL Road Frame - Black, 58",16,58,54,7
275,723,"LL Road Frame - Black, 60",0,16,5,0
275,725,"LL Road Frame - Red, 44",23,98,26,0
275,726,"LL Road Frame - Red, 48",20,74,14,0
275,727,"LL Road Frame - Red, 52",1,17,0,0
275,729,"LL Road Frame - Red, 60",22,113,38,0
275,730,"LL Road Frame - Red, 62",23,70,18,0
275,732,"ML Road Frame - Red, 48",20,17,0,0
275,733,"ML Road Frame - Red, 52",13,14,0,0
275,736,"LL Road Frame - Black, 44",4,27,11,0
275,738,"LL Road Frame - Black, 52",35,87,93,20
275,739,"HL Mountain Frame - Silver, 42",1,20,34,5
275,741,"HL Mountain Frame - Silver, 48",4,2,0,0
275,742,"HL Mountain Frame - Silver, 46",3,13,53,24
275,743,"HL Mountain Frame - Black, 42",0,49,64,21
275,744,"HL Mountain Frame - Black, 44",1,0,0,0
275,745,"HL Mountain Frame - Black, 48",3,3,0,0
275,747,"HL Mountain Frame - Black, 38",0,23,51,22
275,748,"HL Mountain Frame - Silver, 38",3,44,69,19
275,749,"Road-150 Red, 62",14,19,0,0
275,750,"Road-150 Red, 44",9,10,0,0
275,751,"Road-150 Red, 48",4,13,0,0
275,752,"Road-150 Red, 52",13,10,0,0
275,753,"Road-150 Red, 56",35,15,0,0
275,754,"Road-450 Red, 58",70,62,0,0
275,755,"Road-450 Red, 60",29,18,0,0
275,756,"Road-450 Red, 44",40,25,0,0
275,757,"Road-450 Red, 48",7,12,0,0
275,758,"Road-450 Red, 52",68,50,0,0
275,759,"Road-650 Red, 58",10,55,20,0
275,760,"Road-650 Red, 60",69,251,56,0
275,761,"Road-650 Red, 62",53,197,55,0
275,762,"Road-650 Red, 44",81,211,61,0
275,763,"Road-650 Red, 48",53,181,54,0
275,764,"Road-650 Red, 52",23,118,29,0
275,765,"Road-650 Black, 58",54,187,57,0
275,766,"Road-650 Black, 60",23,117,37,0
275,767,"Road-650 Black, 62",8,52,27,0
275,768,"Road-650 Black, 44",26,101,49,0
275,769,"Road-650 Black, 48",14,46,29,0
275,770,"Road-650 Black, 52",79,224,65,0
275,771,"Mountain-100 Silver, 38",14,10,0,0
275,772,"Mountain-100 Silver, 42",13,17,0,0
275,773,"Mountain-100 Silver, 44",14,17,0,0
275,774,"Mountain-100 Silver, 48",12,16,0,0
275,775,"Mountain-100 Black, 38",23,14,0,0
275,776,"Mountain-100 Black, 42",20,10,0,0
275,777,"Mountain-100 Black, 44",15,15,0,0
275,778,"Mountain-100 Black, 48",18,19,0,0
275,779,"Mountain-200 Silver, 38",0,85,113,37
275,780,"Mountain-200 Silver, 42",0,84,87,24
275,781,"Mountain-200 Silver, 46",0,76,86,23
275,782,"Mountain-200 Black, 38",0,90,124,58
275,783,"Mountain-200 Black, 42",0,74,138,36
275,784,"Mountain-200 Black, 46",0,64,86,26
275,785,"Mountain-300 Black, 38",0,49,19,0
275,786,"Mountain-300 Black, 40",0,55,30,0
275,787,"Mountain-300 Black, 44",0,60,25,0
275,788,"Mountain-300 Black, 48",0,60,30,0
275,789,"Road-250 Red, 44",0,73,34,0
275,790,"Road-250 Red, 48",0,49,36,0
275,791,"Road-250 Red, 52",0,41,33,0
275,792,"Road-250 Red, 58",0,27,74,21
275,793,"Road-250 Black, 44",0,93,99,26
275,794,"Road-250 Black, 48",0,73,115,23
275,795,"Road-250 Black, 52",0,55,97,22
275,796,"Road-250 Black, 58",0,28,93,21
275,797,"Road-550-W Yellow, 38",0,86,114,31
275,798,"Road-550-W Yellow, 40",0,67,117,23
275,799,"Road-550-W Yellow, 42",0,52,98,26
275,800,"Road-550-W Yellow, 44",0,32,89,16
275,801,"Road-550-W Yellow, 48",0,84,117,24
275,802,LL Fork,0,8,13,0
275,804,HL Fork,0,34,31,0
275,805,LL Headset,0,8,0,0
275,806,ML Headset,0,27,29,0
275,807,HL Headset,0,15,18,0
275,808,LL Mountain Handlebars,0,20,65,27
275,809,ML Mountain Handlebars,0,62,89,29
275,810,HL Mountain Handlebars,0,35,19,0
275,811,LL Road Handlebars,0,18,14,0
275,813,HL Road Handlebars,0,44,38,5
275,814,"ML Mountain Frame - Black, 38",0,45,26,0
275,815,LL Mountain Front Wheel,0,47,16,0
275,816,ML Mountain Front Wheel,0,34,1,0
275,817,HL Mountain Front Wheel,0,19,2,0
275,819,ML Road Front Wheel,0,71,24,0
275,820,HL Road Front Wheel,0,54,27,0
275,822,"ML Road Frame-W - Yellow, 38",0,29,53,10
275,823,LL Mountain Rear Wheel,0,38,6,0
275,824,ML Mountain Rear Wheel,0,62,38,0
275,825,HL Mountain Rear Wheel,0,59,30,0
275,826,LL Road Rear Wheel,0,106,40,0
275,827,ML Road Rear Wheel,0,9,0,0
275,828,HL Road Rear Wheel,0,12,0,0
275,830,"ML Mountain Frame - Black, 40",0,4,0,0
275,831,"ML Mountain Frame - Black, 44",0,60,21,0
275,832,"ML Mountain Frame - Black, 48",0,78,48,0
275,833,"ML Road Frame-W - Yellow, 40",0,27,9,0
275,835,"ML Road Frame-W - Yellow, 44",0,82,98,21
275,836,"ML Road Frame-W - Yellow, 48",0,39,73,12
275,838,"HL Road Frame - Black, 44",0,40,24,2
275,839,"HL Road Frame - Black, 48",0,9,3,0
275,841,"Men's Sports Shorts, S",0,46,10,0
275,843,Cable Lock,0,93,51,0
275,844,Minipump,0,84,49,0
275,849,"Men's Sports Shorts, M",0,76,47,0
275,850,"Men's Sports Shorts, L",0,45,13,0
275,852,"Women's Tights, S",0,196,80,0
275,853,"Women's Tights, M",0,39,5,0
275,854,"Women's Tights, L",0,161,103,0
275,855,"Men's Bib-Shorts, S",0,67,38,0
275,856,"Men's Bib-Shorts, M",0,145,51,0
275,857,"Men's Bib-Shorts, L",0,63,13,0
275,858,"Half-Finger Gloves, S",0,41,53,6
275,859,"Half-Finger Gloves, M",0,79,118,30
275,860,"Half-Finger Gloves, L",0,32,26,5
275,861,"Full-Finger Gloves, S",0,30,11,0
275,862,"Full-Finger Gloves, M",0,177,66,0
275,863,"Full-Finger Gloves, L",0,280,87,0
275,864,"Classic Vest, S",0,0,177,75
275,865,"Classic Vest, M",0,0,88,25
275,867,"Women's Mountain Shorts, S",0,0,170,76
275,868,"Women's Mountain Shorts, M",0,0,64,28
275,869,"Women's Mountain Shorts, L",0,0,185,102
275,870,Water Bottle - 30 oz.,0,0,115,27
275,873,Patch Kit/8 Patches,0,0,21,8
275,874,"Racing Socks, M",0,0,133,58
275,875,"Racing Socks, L",0,0,265,94
275,876,Hitch Rack - 4-Bike,0,0,120,46
275,877,Bike Wash - Dissolver,0,0,84,26
275,880,Hydration Pack - 70 oz.,0,0,87,27
275,881,"Short-Sleeve Classic Jersey, S",0,0,71,22
275,883,"Short-Sleeve Classic Jersey, L",0,0,94,40
275,884,"Short-Sleeve Classic Jersey, XL",0,0,124,65
275,885,"HL Touring Frame - Yellow, 60",0,0,9,8
275,886,"LL Touring Frame - Yellow, 62",0,0,6,7
275,887,"HL Touring Frame - Yellow, 46",0,0,2,0
275,888,"HL Touring Frame - Yellow, 50",0,0,2,0
275,889,"HL Touring Frame - Yellow, 54",0,0,13,4
275,890,"HL Touring Frame - Blue, 46",0,0,4,1
275,891,"HL Touring Frame - Blue, 50",0,0,2,0
275,892,"HL Touring Frame - Blue, 54",0,0,24,7
275,893,"HL Touring Frame - Blue, 60",0,0,9,7
275,894,Rear Derailleur,0,0,29,15
275,895,"LL Touring Frame - Blue, 50",0,0,4,7
275,896,"LL Touring Frame - Blue, 54",0,0,3,1
275,899,"LL Touring Frame - Yellow, 44",0,0,7,4
275,900,"LL Touring Frame - Yellow, 50",0,0,7,7
275,903,"LL Touring Frame - Blue, 44",0,0,1,0
275,904,"ML Mountain Frame-W - Silver, 40",0,0,89,44
275,905,"ML Mountain Frame-W - Silver, 42",0,0,62,23
275,906,"ML Mountain Frame-W - Silver, 46",0,0,21,3
275,907,Rear Brakes,0,0,29,0
275,908,LL Mountain Seat/Saddle,0,0,25,13
275,909,ML Mountain Seat/Saddle,0,0,57,31
275,910,HL Mountain Seat/Saddle,0,0,43,25
275,913,HL Road Seat/Saddle,0,0,19,2
275,914,LL Touring Seat/Saddle,0,0,2,0
275,915,ML Touring Seat/Saddle,0,0,1,0
275,916,HL Touring Seat/Saddle,0,0,4,8
275,917,"LL Mountain Frame - Silver, 42",0,0,59,28
275,918,"LL Mountain Frame - Silver, 44",0,0,35,7
275,919,"LL Mountain Frame - Silver, 48",0,0,11,0
275,920,"LL Mountain Frame - Silver, 52",0,0,57,31
275,924,"LL Mountain Frame - Black, 42",0,0,42,21
275,925,"LL Mountain Frame - Black, 44",0,0,62,20
275,926,"LL Mountain Frame - Black, 48",0,0,34,14
275,927,"LL Mountain Frame - Black, 52",0,0,5,0
275,935,LL Mountain Pedal,0,0,39,14
275,936,ML Mountain Pedal,0,0,33,3
275,937,HL Mountain Pedal,0,0,66,35
275,938,LL Road Pedal,0,0,93,30
275,939,ML Road Pedal,0,0,63,26
275,940,HL Road Pedal,0,0,51,28
275,941,Touring Pedal,0,0,1,4
275,942,"ML Mountain Frame-W - Silver, 38",0,0,1,0
275,943,"LL Mountain Frame - Black, 40",0,0,1,0
275,944,"LL Mountain Frame - Silver, 40",0,0,39,31
275,945,Front Derailleur,0,0,64,35
275,946,LL Touring Handlebars,0,0,4,0
275,947,HL Touring Handlebars,0,0,2,2
275,948,Front Brakes,0,0,54,31
275,949,LL Crankset,0,0,41,25
275,950,ML Crankset,0,0,14,0
275,951,HL Crankset,0,0,38,19
275,952,Chain,0,0,74,42
275,953,"Touring-2000 Blue, 60",0,0,23,10
275,954,"Touring-1000 Yellow, 46",0,0,13,4
275,955,"Touring-1000 Yellow, 50",0,0,22,5
275,956,"Touring-1000 Yellow, 54",0,0,1,1
275,957,"Touring-1000 Yellow, 60",0,0,28,16
275,958,"Touring-3000 Blue, 54",0,0,7,4
275,959,"Touring-3000 Blue, 58",0,0,12,7
275,961,"Touring-3000 Yellow, 44",0,0,12,9
275,962,"Touring-3000 Yellow, 50",0,0,11,5
275,963,"Touring-3000 Yellow, 54",0,0,10,5
275,964,"Touring-3000 Yellow, 58",0,0,1,0
275,965,"Touring-3000 Yellow, 62",0,0,10,7
275,966,"Touring-1000 Blue, 46",0,0,9,11
275,967,"Touring-1000 Blue, 50",0,0,23,7
275,968,"Touring-1000 Blue, 54",0,0,7,0
275,969,"Touring-1000 Blue, 60",0,0,48,18
275,970,"Touring-2000 Blue, 46",0,0,3,2
275,972,"Touring-2000 Blue, 54",0,0,30,16
275,973,"Road-350-W Yellow, 40",0,0,119,31
275,974,"Road-350-W Yellow, 42",0,0,89,30
275,975,"Road-350-W Yellow, 44",0,0,65,22
275,976,"Road-350-W Yellow, 48",0,0,107,45
275,977,"Road-750 Black, 58",0,0,62,22
275,979,"Touring-3000 Blue, 50",0,0,16,1
275,980,"Mountain-400-W Silver, 38",0,0,10,4
275,981,"Mountain-400-W Silver, 40",0,0,51,7
275,982,"Mountain-400-W Silver, 42",0,0,4,4
275,983,"Mountain-400-W Silver, 46",0,0,16,2
275,984,"Mountain-500 Silver, 40",0,0,41,10
275,985,"Mountain-500 Silver, 42",0,0,42,17
275,986,"Mountain-500 Silver, 44",0,0,38,10
275,987,"Mountain-500 Silver, 48",0,0,45,19
275,988,"Mountain-500 Silver, 52",0,0,54,18
275,989,"Mountain-500 Black, 40",0,0,6,4
275,990,"Mountain-500 Black, 42",0,0,39,11
275,991,"Mountain-500 Black, 44",0,0,24,1
275,992,"Mountain-500 Black, 48",0,0,38,12
275,993,"Mountain-500 Black, 52",0,0,13,4
275,994,LL Bottom Bracket,0,0,23,15
275,996,HL Bottom Bracket,0,0,49,20
275,997,"Road-750 Black, 44",0,0,58,17
275,998,"Road-750 Black, 48",0,0,97,40
275,999,"Road-750 Black, 52",0,0,90,31
276,707,"Sport-100 Helmet, Red",46,191,244,69
276,708,"Sport-100 Helmet, Black",38,215,269,70
276,709,"Mountain Bike Socks, M",62,94,0,0
276,710,"Mountain Bike Socks, L",8,0,0,0
276,711,"Sport-100 Helmet, Blue",43,227,258,84
276,712,AWC Logo Cap,43,278,309,110
276,714,"Long-Sleeve Logo Jersey, M",19,173,187,46
276,715,"Long-Sleeve Logo Jersey, L",58,303,304,90
276,716,"Long-Sleeve Logo Jersey, XL",37,153,130,29
276,717,"HL Road Frame - Red, 62",4,19,18,1
276,718,"HL Road Frame - Red, 44",0,20,13,3
276,719,"HL Road Frame - Red, 48",0,6,12,0
276,722,"LL Road Frame - Black, 58",10,43,30,10
276,723,"LL Road Frame - Black, 60",0,10,8,0
276,725,"LL Road Frame - Red, 44",14,63,24,0
276,726,"LL Road Frame - Red, 48",17,41,15,0
276,727,"LL Road Frame - Red, 52",0,10,1,0
276,729,"LL Road Frame - Red, 60",14,54,24,0
276,730,"LL Road Frame - Red, 62",7,43,13,0
276,732,"ML Road Frame - Red, 48",17,6,0,0
276,733,"ML Road Frame - Red, 52",6,2,0,0
276,736,"LL Road Frame - Black, 44",1,11,11,0
276,738,"LL Road Frame - Black, 52",18,67,52,16
276,739,"HL Mountain Frame - Silver, 42",1,17,20,3
276,741,"HL Mountain Frame - Silver, 48",21,13,0,0
276,742,"HL Mountain Frame - Silver, 46",13,32,26,10
276,743,"HL Mountain Frame - Black, 42",17,77,76,22
276,744,"HL Mountain Frame - Black, 44",1,1,0,0
276,745,"HL Mountain Frame - Black, 48",14,10,0,0
276,747,"HL Mountain Frame - Black, 38",13,35,32,12
276,748,"HL Mountain Frame - Silver, 38",15,80,76,30
276,749,"Road-150 Red, 62",8,18,0,0
276,750,"Road-150 Red, 44",6,1,0,0
276,751,"Road-150 Red, 48",6,11,0,0
276,752,"Road-150 Red, 52",3,5,0,0
276,753,"Road-150 Red, 56",17,12,0,0
276,754,"Road-450 Red, 58",27,28,0,0
276,755,"Road-450 Red, 60",8,18,0,0
276,756,"Road-450 Red, 44",14,16,0,0
276,757,"Road-450 Red, 48",1,10,0,0
276,758,"Road-450 Red, 52",35,31,0,0
276,759,"Road-650 Red, 58",4,45,15,0
276,760,"Road-650 Red, 60",29,177,61,0
276,761,"Road-650 Red, 62",27,148,47,0
276,762,"Road-650 Red, 44",26,145,66,0
276,763,"Road-650 Red, 48",28,136,46,0
276,764,"Road-650 Red, 52",13,61,28,0
276,765,"Road-650 Black, 58",26,103,39,0
276,766,"Road-650 Black, 60",12,77,22,0
276,767,"Road-650 Black, 62",6,57,12,0
276,768,"Road-650 Black, 44",8,72,24,0
276,769,"Road-650 Black, 48",6,47,11,0
276,770,"Road-650 Black, 52",31,151,46,0
276,771,"Mountain-100 Silver, 38",48,47,0,0
276,772,"Mountain-100 Silver, 42",57,58,0,0
276,773,"Mountain-100 Silver, 44",49,42,0,0
276,774,"Mountain-100 Silver, 48",40,23,0,0
276,775,"Mountain-100 Black, 38",55,65,0,0
276,776,"Mountain-100 Black, 42",43,58,0,0
276,777,"Mountain-100 Black, 44",47,68,0,0
276,778,"Mountain-100 Black, 48",52,68,0,0
276,779,"Mountain-200 Silver, 38",0,89,158,42
276,780,"Mountain-200 Silver, 42",0,94,159,54
276,781,"Mountain-200 Silver, 46",0,122,133,37
276,782,"Mountain-200 Black, 38",0,141,189,34
276,783,"Mountain-200 Black, 42",0,140,166,39
276,784,"Mountain-200 Black, 46",0,95,139,47
276,785,"Mountain-300 Black, 38",0,101,47,0
276,786,"Mountain-300 Black, 40",0,99,47,0
276,787,"Mountain-300 Black, 44",0,74,48,0
276,788,"Mountain-300 Black, 48",0,81,48,0
276,789,"Road-250 Red, 44",0,44,19,0
276,790,"Road-250 Red, 48",0,58,23,0
276,791,"Road-250 Red, 52",0,38,11,0
276,792,"Road-250 Red, 58",0,34,37,11
276,793,"Road-250 Black, 44",0,61,80,21
276,794,"Road-250 Black, 48",0,67,62,12
276,795,"Road-250 Black, 52",0,48,58,13
276,796,"Road-250 Black, 58",0,30,29,9
276,797,"Road-550-W Yellow, 38",0,68,75,20
