2011,9,3,7907.9768,2
2011,9,4,27831.7992,5
2011,9,5,8455.856,3
2011,9,6,12634.4688,4
2011,9,7,36736.904,9
2011,9,8,32179.7864,6
2011,9,9,19769.942,4
2011,9,10,30958.034,3
2011,9,11,47026.237,7
2011,9,12,20148.4468,5
2011,9,13,11861.9652,2
2011,9,14,7683.3524,2
2011,9,15,20093.1968,5
2011,9,16,11637.3408,3
2011,9,17,31434.9078,4
2011,9,18,16588.4572,4
2011,9,19,23723.9304,3
2011,9,20,11861.9652,3
2011,9,21,12437.4694,3
2011,9,22,16588.4572,3
2011,9,24,3953.9884,1
2011,9,25,7907.9768,2
2011,9,26,33176.9144,6
2011,9,27,16588.4572,4
2011,9,28,26392.321,9
2011,9,29,24299.4346,5
2011,9,30,7458.728,1
2011,10,1,48506184.3781,59
2011,10,2,11861.9652,2
2011,10,3,15394.3298,4
2011,10,4,20345.4462,6
2011,10,5,24299.4346,5
2011,10,6,19348.3182,4
2011,10,7,29222.926,6
2011,10,8,31631.9072,4
2011,10,9,15815.9536,3
2011,10,10,24047.1852,7
2011,10,11,23723.9304,4
2011,10,12,21314.9492,5
2011,10,13,30619.2852,5
2011,10,14,31758.1626,6
2011,10,15,17136.3364,6
2011,10,16,27453.2944,4
2011,10,17,12634.4688,3
2011,10,18,11664.9658,2
2011,10,19,20542.4456,3
2011,10,20,16391.4578,4
2011,10,21,23329.9316,3
2011,10,22,4726.492,2
2011,10,23,12634.4688,3
2011,10,24,27228.67,2
2011,10,25,11637.3408,3
2011,10,26,20542.4456,3
2011,10,27,8680.4804,3
2011,10,28,23905.4358,6
2011,10,29,19769.942,4
2011,10,30,20542.4456,5
2011,10,31,36655486.0214,60
2011,11,1,28225.798,6
2011,11,2,39118.2602,5
2011,11,3,16391.4578,4
2011,11,4,23274.6816,4
2011,11,5,19769.942,3
2011,11,6,23526.931,5
2011,11,7,61276.7184,12
2011,11,8,19572.9426,4
2011,11,9,7907.9768,1
2011,11,10,40312.3876,6
2011,11,11,15815.9536,2
2011,11,12,42201.376,6
2011,11,13,19545.3176,3
2011,11,14,43844.7522,7
2011,11,15,24271.8096,5
2011,11,16,12409.8444,4
2011,11,17,23723.9304,2
2011,11,18,45389.7594,9
2011,11,19,31730.5376,7
2011,11,20,29798.4302,7
2011,11,21,24496.434,6
2011,11,22,28450.4224,5
2011,11,23,16588.4572,5
2011,11,24,21090.3248,4
2011,11,25,28225.798,6
2011,11,26,15815.9536,2
2011,11,27,29798.4302,7
2011,11,28,31182.6584,6
2011,11,29,27059.2956,4
2011,11,30,24496.434,5
2011,12,1,10334085.6109,51
2011,12,2,15815.9536,3
2011,12,3,30985.659,7
2011,12,4,19572.9426,4
2011,12,5,8680.4804,3
2011,12,6,23499.306,3
2011,12,7,9452.984,3
2011,12,8,28028.7986,7
2011,12,9,19769.942,5
2011,12,10,15591.3292,4
2011,12,11,34939.6474,7
2011,12,12,27677.9188,4
2011,12,13,8680.4804,3
2011,12,14,34994.8974,6
2011,12,15,23625.5614,5
2011,12,16,27256.295,6
2011,12,17,28028.7986,5
2011,12,18,17360.9608,5
2011,12,19,20542.4456,4
2011,12,20,23723.9304,4
2011,12,21,27283.92,6
2011,12,22,34967.2724,6
2011,12,23,11861.9652,3
2011,12,24,28253.423,6
2011,12,25,6271.4992,4
2011,12,26,19348.3182,5
2011,12,27,16391.4578,4
2011,12,28,17136.3364,5
2011,12,29,12437.4694,3
2011,12,30,29995.4296,6
2011,12,31,24047.1852,7
2012,1,1,31457881.1283,51
2012,1,2,20542.4456,4
2012,1,3,27453.2944,3
2012,1,4,18133.4644,6
2012,1,5,23077.6822,6
2012,1,6,26616.9454,8
2012,1,7,23302.3066,4
2012,1,8,15591.3292,3
2012,1,9,11861.9652,3
2012,1,10,39118.2602,6
2012,1,11,44266.376,6
2012,1,12,11637.3408,3
2012,1,13,27256.295,5
2012,1,14,25268.9376,5
2012,1,15,23723.9304,4
2012,1,16,8483.481,3
2012,1,17,15815.9536,4
2012,1,18,7907.9768,2
2012,1,19,20542.4456,5
2012,1,20,16588.4572,5
2012,1,21,3953.9884,1
2012,1,22,39118.2602,7
2012,1,23,19769.942,1
2012,1,24,32404.4108,6
2012,1,25,10225.4876,5
2012,1,26,44041.7516,6
2012,1,27,11861.9652,1
2012,1,28,19545.3176,5
2012,1,29,25342217.535,51
2012,1,30,24299.4346,6
2012,1,31,25816.8168,8
2012,2,1,28225.798,5
2012,2,2,11861.9652,2
2012,2,3,32207.4114,5
2012,2,4,31785.7876,8
2012,2,5,15366.7048,3
2012,2,6,20542.4456,4
2012,2,7,7907.9768,2
2012,2,8,23077.6822,5
2012,2,9,16391.4578,5
2012,2,10,35487.5266,8
2012,2,11,12437.4694,4
2012,2,12,32727.6656,6
2012,2,13,19769.942,4
2012,2,14,28434.9284,8
2012,2,15,25268.9376,6
2012,2,16,12634.4688,3
2012,2,17,35191.8968,6
2012,2,18,15815.9536,3
2012,2,19,23077.6822,6
2012,2,20,19545.3176,4
2012,2,21,46801.6126,7
2012,2,22,19545.3176,4
2012,2,23,29025.9266,6
2012,2,24,11861.9652,3
2012,2,25,31631.9072,5
2012,2,26,23499.306,5
2012,2,27,15815.9536,4
2012,2,28,15394.3298,4
2012,2,29,17284177.6075,58
2012,3,1,11664.9658,3
2012,3,2,32179.7864,6
2012,3,3,27228.67,5
2012,3,4,19545.3176,4
2012,3,5,16391.4578,5
2012,3,6,28773.6772,8
2012,3,7,11861.9652,3
2012,3,8,19769.942,4
2012,3,9,16363.8328,4
2012,3,10,23077.6822,4
2012,3,11,40635.6424,7
2012,3,12,15394.3298,4
2012,3,13,8680.4804,2
2012,3,14,50980.2254,7
2012,3,15,26862.2962,7
2012,3,16,35191.8968,7
2012,3,17,24496.434,5
2012,3,18,12409.8444,3
2012,3,19,36681.654,8
2012,3,20,16166.8334,5
2012,3,21,15618.9542,3
2012,3,22,36161.3998,6
2012,3,23,12409.8444,4
2012,3,24,24650.3144,6
2012,3,25,15815.9536,3
2012,3,26,35361.2712,5
2012,3,27,18133.4644,7
2012,3,28,43072.2486,6
2012,3,29,44392.6314,9
2012,3,30,48533813.4766,59
2012,3,31,19769.942,3
2012,4,1,13406.9724,4
2012,4,2,43072.2486,6
2012,4,3,12985.3486,5
2012,4,4,25395.193,9
2012,4,5,16166.8334,5
2012,4,6,35936.7754,7
2012,4,7,23499.306,4
2012,4,8,8455.856,3
2012,4,9,15394.3298,4
2012,4,10,35361.2712,6
2012,4,11,44223.257,9
2012,4,12,23274.6816,4
2012,4,13,24496.434,5
2012,4,14,33500.1692,7
2012,4,15,34967.2724,6
2012,4,16,31434.9078,5
2012,4,17,16939.337,6
2012,4,18,23526.931,6
2012,4,19,23499.306,3
2012,4,20,23499.306,4
2012,4,21,27228.67,5
2012,4,22,25225.8186,9
2012,4,23,31982.787,6
2012,4,24,20542.4456,3
2012,4,25,16363.8328,5
2012,4,26,16363.8328,5
2012,4,27,3953.9884,1
2012,4,28,24271.8096,6
2012,4,29,8455.856,3
2012,4,30,25377616.8568,58
2012,5,1,44069.3766,7
2012,5,2,8455.856,3
2012,5,3,24074.8102,7
2012,5,4,20345.4462,5
2012,5,5,27256.295,5
2012,5,6,27831.7992,8
2012,5,7,31407.2828,4
2012,5,8,19375.9432,3
2012,5,9,28028.7986,6
2012,5,10,19572.9426,5
2012,5,11,37481.7826,8
2012,5,12,9031.3602,4
2012,5,13,15421.9548,4
2012,5,14,17360.9608,4
2012,5,15,7907.9768,1
2012,5,16,20542.4456,5
2012,5,17,30346.3094,8
2012,5,18,44589.6308,9
2012,5,19,24074.8102,7
2012,5,20,32179.7864,7
2012,5,21,19572.9426,3
2012,5,22,48922.124,11
2012,5,23,24299.4346,6
2012,5,24,19572.9426,4
2012,5,25,27228.67,5
2012,5,26,35361.2712,4
2012,5,27,16363.8328,4
2012,5,28,31182.6584,6
2012,5,29,20148.4468,5
2012,5,30,118495918.7406,107
2012,5,31,4381.314,3
2012,6,1,31382.0014,9
2012,6,2,18045.7687,7
2012,6,3,23400.8675,8
2012,6,4,24819.9568,9
2012,6,5,19976.0423,7
2012,6,6,14895.937,4
2012,6,7,12217.2295,4
2012,6,8,10932.9752,5
2012,6,9,21845.0615,11
2012,6,10,19306.2071,6
2012,6,11,25325.1773,11
2012,6,12,24245.6974,9
2012,6,13,8675.6342,4
2012,6,14,12939.5313,6
2012,6,15,27841.5607,7
2012,6,16,12088.609,7
2012,6,17,16769.5816,7
2012,6,18,21398.6024,7
2012,6,19,23135.923,8
2012,6,20,17742.2118,4
2012,6,21,17160.1906,5
2012,6,22,12432.0236,6
2012,6,23,18793.5558,9
2012,6,24,10650.6126,5
2012,6,25,20913.2378,8
2012,6,26,10626.2819,3
2012,6,27,14026.442,5
2012,6,28,19055.5443,8
2012,6,29,21859.7359,8
2012,6,30,168213447.9069,107
2012,7,1,15080.9224,7
2012,7,2,13207.6122,5
2012,7,3,20917.5288,6
2012,7,4,17595.8388,6
2012,7,5,26722.5575,10
2012,7,6,25668.5919,5
2012,7,7,17617.8823,5
2012,7,8,16215.3619,8
2012,7,9,8190.9902,4
2012,7,10,9394.4652,4
2012,7,11,22124.346,7
2012,7,12,29162.1402,9
2012,7,13,20139.3186,10
2012,7,14,24914.7124,9
2012,7,15,10553.5698,4
2012,7,16,20163.6493,9
2012,7,17,18119.301,8
2012,7,18,26076.1042,8
2012,7,19,24188.1196,11
2012,7,20,21012.2844,8
2012,7,21,22410.9996,8
2012,7,22,12220.7003,4
2012,7,23,22260.3356,9
2012,7,24,22671.6531,8
2012,7,25,23023.257,11
2012,7,26,20645.6717,9
2012,7,27,18318.1406,7
2012,7,28,14171.0136,5
2012,7,29,16818.5774,6
2012,7,30,25757.3547,10
2012,7,31,140838383.4033,107
2012,8,1,12767.673,7
2012,8,2,18579.6143,6
2012,8,3,11540.4817,6
2012,8,4,9642.5064,3
2012,8,5,9931.7816,4
2012,8,6,3565.1058,2
2012,8,7,20725.2964,9
2012,8,8,17606.9841,7
2012,8,9,18625.9885,8
2012,8,10,16985.1959,8
2012,8,11,10811.2673,6
2012,8,12,20401.3071,11
2012,8,13,18088.6721,9
2012,8,14,9785.4086,4
2012,8,15,9129.8551,5
2012,8,16,10747.9898,4
2012,8,17,20628.2536,7
2012,8,18,15754.2284,8
2012,8,19,10905.1737,7
2012,8,20,12049.6622,4
2012,8,21,9202.5672,4
2012,8,22,9506.1241,6
2012,8,23,17345.5104,9
2012,8,24,10357.0464,6
2012,8,25,21396.4148,8
2012,8,26,5540.0842,3
2012,8,27,3154.1227,2
2012,8,28,14309.9592,6
2012,8,29,15027.6356,8
2012,8,30,75188235.7827,100
2012,8,31,14063.253,7
2012,9,1,17184.8557,5
2012,9,2,14142.3919,6
2012,9,3,5564.7493,3
2012,9,4,13462.9935,6
2012,9,5,12694.9609,6
2012,9,6,15325.8272,7
2012,9,7,7688.7223,3
2012,9,8,9496.1334,4
2012,9,9,17209.5208,5
2012,9,10,19797.8858,9
2012,9,11,26598.228,10
2012,9,12,13953.7299,4
2012,9,13,11996.3754,5
2012,9,14,15124.1602,7
2012,9,15,12094.367,5
2012,9,16,14500.0558,5
2012,9,17,23630.2453,10
2012,9,18,15848.1348,8
2012,9,19,21127.3851,10
2012,9,20,14166.7226,7
2012,9,21,13462.9935,7
2012,9,22,20192.6054,9
2012,9,23,13727.6036,6
2012,9,24,17100.8114,7
2012,9,25,7521.155,2
2012,9,26,11902.469,5
2012,9,27,11129.4986,5
2012,9,28,25828.3974,8
2012,9,29,7946.4198,5
2012,9,30,121875117.1239,100
2012,10,1,9663.7007,4
2012,10,2,11634.3881,6
2012,10,3,2699.9018,1
2012,10,4,8522.3486,4
2012,10,5,17731.8284,7
2012,10,6,7775.7161,5
2012,10,7,15468.7294,7
2012,10,8,8264.6511,4
2012,10,9,15203.7849,6
2012,10,10,23300.8687,7
2012,10,11,11902.469,5
2012,10,12,9785.4086,3
2012,10,13,12509.9755,5
2012,10,14,5854.0245,3
2012,10,15,16985.1959,8
2012,10,16,9681.1188,6
2012,10,17,12405.6857,7
2012,10,18,8069.2823,4
2012,10,19,18236.1997,9
2012,10,20,11169.7838,6
2012,10,21,8264.6511,4
2012,10,22,7775.7161,5
2012,10,23,19634.0947,9
2012,10,24,17760.7845,7
2012,10,25,11418.7738,5
2012,10,26,15148.9508,9
2012,10,27,12094.367,5
2012,10,28,12070.0363,6
2012,10,29,17296.1802,7
2012,10,30,88645449.4551,100
2012,10,31,16089.363,9
2012,11,1,32719.3846,10
2012,11,2,4234.941,3
2012,11,3,22274.6173,11
2012,11,4,12862.3996,5
2012,11,5,31704.9802,11
2012,11,6,20833.8189,9
2012,11,7,10954.1695,7
2012,11,8,17767.1758,7
2012,11,9,27463.432,12
2012,11,10,35415.8156,12
2012,11,11,24500.2585,9
2012,11,12,28685.9979,12
2012,11,13,10361.3374,3
2012,11,14,17045.5174,9
2012,11,15,20185.6928,9
2012,11,16,21875.1722,7
2012,11,17,31392.4999,9
2012,11,18,27414.1018,11
2012,11,19,5658.6557,3
2012,11,20,21916.921,10
2012,11,21,23415.1492,10
2012,11,22,24881.7673,12
2012,11,23,13291.1352,6
2012,11,24,17370.9957,7
2012,11,25,17561.1247,8
2012,11,26,22501.4352,6
2012,11,27,25413.6381,10
2012,11,28,17498.796,6
2012,11,29,12499.5921,7
2012,11,30,39176515.6535,83
2012,12,1,21772.3494,10
2012,12,2,14939.1748,7
2012,12,3,20585.0158,5
2012,12,4,14914.5097,5
2012,12,5,4821.2532,2
2012,12,6,16158.6043,9
2012,12,7,17385.2774,8
2012,12,8,20046.5668,7
2012,12,9,17191.8904,8
2012,12,10,15444.0643,6
2012,12,11,14646.4288,7
2012,12,12,23052.2131,7
2012,12,13,13634.8518,3
2012,12,14,17677.689,8
2012,12,15,22163.2928,10
2012,12,16,12207.1805,6
2012,12,17,14334.2899,6
2012,12,18,10407.1968,5
2012,12,19,16770.4018,6
2012,12,20,13609.3665,7
2012,12,21,18352.6678,9
2012,12,22,23600.1346,10
2012,12,23,15203.7849,7
2012,12,24,6959.5079,4
2012,12,25,22432.1939,8
2012,12,26,5829.3594,3
2012,12,27,12652.8777,4
2012,12,28,14889.0244,6
2012,12,29,10210.6734,6
2012,12,30,19302.7363,5
2012,12,31,65517675.1785,83
2013,1,1,21684.4068,8
2013,1,2,12489.2087,7
2013,1,3,34090.4269,14
2013,1,4,18602.478,6
2013,1,5,24974.5191,13
2013,1,6,17611.2751,7
2013,1,7,19023.4518,11
2013,1,8,22642.999,6
2013,1,9,16505.7917,5
2013,1,10,9228.0525,4
2013,1,11,20549.7835,8
2013,1,12,22497.4786,9
2013,1,13,20547.6801,8
2013,1,14,20544.2093,10
2013,1,15,9106.3446,4
2013,1,16,27396.6837,10
2013,1,17,27005.7403,10
2013,1,18,21130.5215,9
2013,1,19,19320.1544,9
2013,1,20,22417.8539,7
2013,1,21,23736.5169,7
2013,1,22,4430.3098,3
2013,1,23,21727.6446,11
2013,1,24,31974.8335,11
2013,1,25,11124.8732,7
2013,1,26,5926.7366,2
2013,1,27,14112.5832,7
2013,1,28,45146121.2288,83
2013,1,29,21776.9748,7
2013,1,30,12503.8831,4
2013,1,31,13155.1456,5
2013,2,1,36526.5388,11
2013,2,2,10886.601,5
2013,2,3,14348.5716,9
2013,2,4,27024.6474,9
2013,2,5,10093.2565,5
2013,2,6,10528.9047,5
2013,2,7,14474.5705,8
2013,2,8,36565.1512,15
2013,2,9,16481.1266,6
2013,2,10,18333.2425,8
2013,2,11,12388.2676,3
2013,2,12,15422.87,6
2013,2,13,20432.8848,8
2013,2,14,33083.1409,12
2013,2,15,21988.2981,10
2013,2,16,17453.3641,10
2013,2,17,9370.1345,5
2013,2,18,9600.0305,6
2013,2,19,14167.5428,5
2013,2,20,7510.7716,5
2013,2,21,9566.6579,3
2013,2,22,12713.5336,5
2013,2,23,6283.5803,4
2013,2,24,27273.4868,8
2013,2,25,19394.1497,7
2013,2,26,23132.7866,9
2013,2,27,22989.8844,9
2013,2,28,80905778.9674,99
2013,3,1,29103.5812,8
2013,3,2,9056.1942,5
2013,3,3,21409.4133,10
2013,3,4,18081.4505,7
2013,3,5,9296.4736,4
2013,3,6,20808.8194,6
2013,3,7,26211.5756,10
2013,3,8,21127.3851,8
2013,3,9,13610.1867,4
2013,3,10,26594.7572,10
2013,3,11,13947.9719,6
2013,3,12,32489.5817,14
2013,3,13,15131.4072,6
2013,3,14,18499.9896,8
2013,3,15,15371.6866,6
2013,3,16,28469.4348,13
2013,3,17,24867.4856,8
2013,3,18,12259.3127,7
2013,3,19,15218.0666,9
2013,3,20,6111.722,5
2013,3,21,9341.1784,6
2013,3,22,11226.5414,5
2013,3,23,30911.1209,11
2013,3,24,25767.3454,13
2013,3,25,12635.5817,9
2013,3,26,21658.4033,9
2013,3,27,17614.7459,6
2013,3,28,12718.6772,6
2013,3,29,18998.7867,7
2013,3,30,117728476.4277,99
2013,3,31,24167.2273,8
2013,4,1,23543.7114,12
2013,4,2,18862.7971,8
2013,4,3,22822.7446,11
2013,4,4,27600.2418,12
2013,4,5,18695.2298,8
2013,4,6,28613.4916,11
2013,4,7,13845.3549,7
2013,4,8,11345.1129,6
2013,4,9,21332.616,9
2013,4,10,23962.9421,11
2013,4,11,12949.522,8
2013,4,12,18412.8089,11
2013,4,13,17533.3232,9
2013,4,14,13434.3718,7
2013,4,15,14620.9435,8
2013,4,16,5110.5284,2
2013,4,17,14935.704,7
2013,4,18,18015.3456,8
2013,4,19,19585.0989,8
2013,4,20,22637.7592,8
2013,4,21,23824.3309,10
2013,4,22,28879.5653,14
2013,4,23,12450.5963,6
2013,4,24,21753.1299,7
2013,4,25,20186.513,7
2013,4,26,22352.5692,10
2013,4,27,16837.1501,8
2013,4,28,29920.4362,13
2013,4,29,29234.1252,14
2013,4,30,81311775.9772,99
2013,5,1,24418.3176,8
2013,5,2,10874.5448,9
2013,5,3,14396.6186,7
2013,5,4,13218.4231,6
2013,5,5,22886.7492,9
2013,5,6,19169.8248,11
2013,5,7,34520.8029,14
2013,5,8,15175.9834,5
2013,5,9,27049.3125,9
2013,5,10,22481.5241,8
2013,5,11,23440.6345,10
2013,5,12,21322.7539,9
2013,5,13,19048.1169,9
2013,5,14,27777.3723,10
2013,5,15,11340.8219,7
2013,5,16,19268.0222,9
2013,5,17,16501.5007,8
2013,5,18,26039.7173,10
2013,5,19,18036.5399,7
2013,5,20,27091.5795,13
2013,5,21,10088.9655,6
2013,5,22,17439.4168,9
2013,5,23,21484.2288,8
2013,5,24,17414.7517,9
2013,5,25,12904.4828,8
2013,5,26,31377.0636,8
2013,5,27,23821.3231,10
2013,5,28,14597.0986,4
2013,5,29,21610.2277,8
2013,5,30,127610133.1371,178
2013,5,31,79842.3616,25
2013,6,1,119551.2444,38
2013,6,2,118726.2845,33
2013,6,3,87344.7817,28
2013,6,4,56523.4357,18
2013,6,5,97096.2957,29
2013,6,6,70253.6356,27
2013,6,7,91265.2334,34
2013,6,8,54110.812,23
2013,6,9,142968.1397,37
2013,6,10,91122.0691,32
2013,6,11,83717.2316,32
2013,6,12,71750.225,30
2013,6,13,117202.4784,42
2013,6,14,76618.126,26
2013,6,15,85250.2089,30
2013,6,16,43430.7991,17
2013,6,17,57491.4823,27
2013,6,18,158005.8408,37
2013,6,19,28626.6825,20
2013,6,20,89366.2573,29
2013,6,21,72150.0806,23
2013,6,22,161389.8377,45
2013,6,23,65938.3677,30
2013,6,24,107930.0473,29
2013,6,25,58899.8931,31
2013,6,26,66383.8149,29
2013,6,27,131498.6587,43
2013,6,28,60780.5146,23
2013,6,29,105708.0363,30
2013,6,30,193683997.5722,192
2013,7,1,56920.7407,38
2013,7,2,127650.145,49
2013,7,3,73523.973,42
2013,7,4,31890.1698,35
2013,7,5,100103.4439,40
2013,7,6,138672.9509,48
2013,7,7,132899.6922,49
2013,7,8,124817.2456,48
2013,7,9,34567.7394,35
2013,7,10,73195.7104,39
2013,7,11,126403.7378,51
2013,7,12,91735.4456,49
2013,7,13,68881.8357,43
2013,7,14,40967.2695,38
2013,7,15,71106.5543,43
2013,7,16,101918.473,46
2013,7,17,142082.3176,50
2013,7,18,100301.637,48
2013,7,19,63922.2841,41
2013,7,20,64511.693,44
2013,7,21,31261.0153,33
2013,7,22,63192.7973,40
2013,7,23,125971.2636,53
2013,7,24,104521.1139,48
2013,7,25,96373.34,52
2013,7,26,47685.7577,37
2013,7,27,91985.7613,41
2013,7,28,114799.9672,55
2013,7,29,102403.6568,49
2013,7,30,75077.3939,47
2013,7,31,189963890.7903,182
2013,8,1,121284.5821,50
2013,8,2,107034.2032,46
2013,8,3,79359.4679,49
2013,8,4,105967.8773,44
2013,8,5,111960.5029,45
2013,8,6,103155.2999,49
2013,8,7,102780.5617,53
2013,8,8,123264.6529,52
2013,8,9,97546.6839,48
2013,8,10,67819.841,43
2013,8,11,130074.6805,52
2013,8,12,191179.7226,50
2013,8,13,93907.8649,52
2013,8,14,104713.7141,48
2013,8,15,73854.755,41
2013,8,16,76980.0706,49
2013,8,17,125763.6679,51
2013,8,18,175975.1759,58
2013,8,19,135178.7527,50
2013,8,20,75425.9545,50
2013,8,21,127985.2907,45
2013,8,22,121210.3141,48
2013,8,23,67735.464,45
2013,8,24,101066.429,48
2013,8,25,90103.1066,47
2013,8,26,114945.4185,54
2013,8,27,76898.6772,47
2013,8,28,71930.4187,40
2013,8,29,93705.2293,43
2013,8,30,90450572.5208,164
2013,8,31,99594.5934,49
2013,9,1,91416.929,50
2013,9,2,97179.9013,49
2013,9,3,125919.6037,52
2013,9,4,157923.4439,57
2013,9,5,79531.9582,43
2013,9,6,134412.5132,59
2013,9,7,145754.9074,46
2013,9,8,96579.9099,46
2013,9,9,136857.6891,47
2013,9,10,104527.5783,50
2013,9,11,100693.1391,50
2013,9,12,119404.7672,59
2013,9,13,115495.4988,54
2013,9,14,81863.297,46
2013,9,15,110075.8269,50
2013,9,16,143558.1453,55
2013,9,17,113242.314,46
2013,9,18,73262.4206,42
2013,9,19,96750.0681,48
2013,9,20,177545.1939,53
2013,9,21,129496.5448,48
2013,9,22,60085.7477,37
2013,9,23,94434.905,45
2013,9,24,151605.6722,51
2013,9,25,115528.5918,46
2013,9,26,111893.9601,49
2013,9,27,74843.1332,43
2013,9,28,113255.4863,53
2013,9,29,93998.2527,44
2013,9,30,130772980.7981,170
2013,10,1,110851.6133,49
2013,10,2,162359.3554,59
2013,10,3,100982.2743,53
2013,10,4,99301.6455,44
2013,10,5,116982.0219,50
2013,10,6,116945.3469,47
2013,10,7,79429.0264,42
2013,10,8,147430.4954,54
2013,10,9,161477.3549,55
2013,10,10,48036.3184,40
2013,10,11,113361.8316,47
2013,10,12,116506.6843,48
2013,10,13,114753.8449,60
2013,10,14,116239.2503,54
2013,10,15,126935.6077,48
2013,10,16,118472.0367,51
2013,10,17,133851.8018,51
2013,10,18,145368.8534,47
2013,10,19,70447.6192,44
2013,10,20,115653.4912,51
2013,10,21,183248.5856,60
2013,10,22,98703.5202,46
2013,10,23,196129.6587,55
2013,10,24,106154.844,45
2013,10,25,133543.4628,51
2013,10,26,156302.0888,54
2013,10,27,145890.2914,51
2013,10,28,141800.2013,49
2013,10,29,98799.0479,56
2013,10,30,133331737.409,166
2013,10,31,152627.4216,57
2013,11,1,224630.0172,65
2013,11,2,160181.3897,63
2013,11,3,176847.8065,60
2013,11,4,224580.8004,67
2013,11,5,255801.2847,69
2013,11,6,144885.1842,56
2013,11,7,147051.3586,54
2013,11,8,93644.4326,46
2013,11,9,160894.3574,58
2013,11,10,216999.2862,57
2013,11,11,182566.0721,58
2013,11,12,187654.1429,58
2013,11,13,180893.0342,52
2013,11,14,100192.7286,54
2013,11,15,156007.3956,58
2013,11,16,226603.9783,63
2013,11,17,211375.2443,57
2013,11,18,192819.0459,61
2013,11,19,212499.5923,56
2013,11,20,99237.2676,44
2013,11,21,155222.8895,63
2013,11,22,136505.5932,52
2013,11,23,143081.5349,62
2013,11,24,183183.1148,59
2013,11,25,133738.673,48
2013,11,26,191581.1033,60
2013,11,27,168556.649,57
2013,11,28,207250.7105,54
2013,11,29,171937.3739,58
2013,11,30,49295302.8085,140
2013,12,1,120804.2946,54
2013,12,2,174919.2932,42
2013,12,3,125712.5711,54
2013,12,4,136453.1824,52
2013,12,5,103439.9601,48
2013,12,6,168430.3588,57
2013,12,7,139093.537,57
2013,12,8,111338.4437,47
2013,12,9,168174.4736,53
2013,12,10,154451.8425,56
2013,12,11,152362.1437,54
2013,12,12,126741.3368,48
2013,12,13,124867.8209,51
2013,12,14,144975.4847,59
2013,12,15,117532.1351,59
2013,12,16,97490.616,46
2013,12,17,102233.3114,51
2013,12,18,129682.3392,43
2013,12,19,187562.6167,57
2013,12,20,105140.0671,52
2013,12,21,139027.1799,50
2013,12,22,111398.368,37
2013,12,23,226916.0085,61
2013,12,24,93302.5453,50
2013,12,25,119318.3343,54
2013,12,26,175336.4974,53
2013,12,27,183776.8416,54
2013,12,28,129511.0976,49
